ref	Subject	Data_source	Year	Site	Coordinates	Climat_Koppen	rainfall_type	Study_type	Crop	CT_type	CA_type1	Herbicide_on_CA	Altitude	Soil_NRCS	Texture	Initial_soil_C	Actual_rainfall	Average_rainfall	Average_Temp	Legume_rotation	Legume_intercropping	Years_CA	Initial_mulch	Mulch_type	Applied_N_CT	Applied_P_CT	Applied_N_CA	Applied_P_CA	Id	Grain_yield_CT	Grain_yield_CA	CA_type	n	CTstdev	lsd	cv	CT_SEM	CT_SED	poidsv	poidsn	logratio	Id1	Applied_N	Applied_P	ordre
32	140	Thierfelder et al. ( 2012) FCR	2011	Madziwa, Zimbabwe	"17o00' S; 31o26' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	N	1169	Sand	Coarse texture	4,50	693	687	19,9	Y	N	6	2750	gramineae+legume	80	10	80	10	4	1662	3148	NT+M+IR	4	728,32	1030		262,34	371	0,1293	1,7512	0,277404	32-4	80	10	317
32	140	Thierfelder et al. ( 2012) FCR	2012	Madziwa, Zimbabwe	"17o00' S; 31o26' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	N	1169	Sand	Coarse texture	4,50	714	687	19,9	Y	N	7	2750	gramineae+legume	80	10	80	10	5	2106	2806	NT+M+IR	4	376,01	400		132,94	188	0,6370	1,7512	0,124629	32-5	80	10	318
32	141	Thierfelder et al. ( 2012) FCR	2008	Madziwa, Zimbabwe	"17o00' S; 31o26' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	N	1169	Sand	Coarse texture	4,50	?	687	19,9	N	Y	3	2750	gramineae+legume	80	10	80	10	1,1	1140	1740	NT+M+IR	4	982,88	1390				0,014939094	0,875613748	0,183644397	32-11	80	10	1063
32	141	Thierfelder et al. ( 2012) FCR	2009	Madziwa, Zimbabwe	"17o00' S; 31o26' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	N	1169	Sand	Coarse texture	4,50	?	687	19,9	N	Y	4	2750	gramineae+legume	80	10	80	10	2	1432	1987	NT+M+IR	4	552,96	782				0,070057886	0,875613748	0,142254849	32-2	80	10	1065
32	141	Thierfelder et al. ( 2012) FCR	2010	Madziwa, Zimbabwe	"17o00' S; 31o26' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	N	1169	Sand	Coarse texture	4,50	?	687	19,9	N	Y	5	2750	gramineae+legume	80	10	80	10	3	2723	3572	NT+M+IR	4	649,12	918				0,176642546	0,875613748	0,117863809	32-3	80	10	1067
32	141	Thierfelder et al. ( 2012) FCR	2011	Madziwa, Zimbabwe	"17o00' S; 31o26' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	N	1169	Sand	Coarse texture	4,50	?	687	19,9	N	Y	6	2750	gramineae+legume	80	10	80	10	4	1662	2409	NT+M+IR	4	728,32	1030				0,055996366	0,875613748	0,161205781	32-4	80	10	1069
32	141	Thierfelder et al. ( 2012) FCR	2012	Madziwa, Zimbabwe	"17o00' S; 31o26' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	N	1169	Sand	Coarse texture	4,50	?	687	19,9	N	Y	7	2750	gramineae+legume	80	10	80	10	5	2106	3297	NT+M+IR	4	282,84	400				0,624944318	0,875613748	0,19466058	32-5	80	10	1071
32	142	Thierfelder et al. ( 2012) FCR	2008	Madziwa, Zimbabwe	"17o00' S; 31o26' E"	Cwa	unimodal	on-farm	cowpea	plow	no-tillage	N	1169	Sand	Coarse texture	4,50	785	687	19,9	Y	N	3	2750	gramineae	11	10	11	10	6	274	288	NT+M+IR	4	180	221		63,64	90	0,0386	1,7512	0,021642	32-6	80	10	319
32	142	Thierfelder et al. ( 2012) FCR	2009	Madziwa, Zimbabwe	"17o00' S; 31o26' E"	Cwa	unimodal	on-farm	cowpea	plow	no-tillage	N	1169	Sand	Coarse texture	4,50	791	687	19,9	Y	N	4	2750	gramineae	11	10	11	10	7	358	356	NT+M+IR	4	222	273		78,49	111	0,0410	1,7512	-0,002433	32-7	80	10	320
32	142	Thierfelder et al. ( 2012) FCR	2010	Madziwa, Zimbabwe	"17o00' S; 31o26' E"	Cwa	unimodal	on-farm	cowpea	plow	no-tillage	N	1169	Sand	Coarse texture	4,50	550	687	19,9	Y	N	5	2750	gramineae	11	10	11	10	8	334	391	NT+M+IR	4	67,99	84		24,04	34	0,4429	1,7512	0,068430	32-8	80	10	321
32	142	Thierfelder et al. ( 2012) FCR	2011	Madziwa, Zimbabwe	"17o00' S; 31o26' E"	Cwa	unimodal	on-farm	cowpea	plow	no-tillage	N	1169	Sand	Coarse texture	4,50	693	687	19,9	Y	N	6	2750	gramineae	11	10	11	10	9	486	723	NT+M+IR	4	289,99	335		102,53	145	0,0614	1,7512	0,172502	32-9	80	10	322
32	142	Thierfelder et al. ( 2012) FCR	2012	Madziwa, Zimbabwe	"17o00' S; 31o26' E"	Cwa	unimodal	on-farm	cowpea	plow	no-tillage	N	1169	Sand	Coarse texture	4,50	714	687	19,9	Y	N	7	2750	gramineae	11	10	11	10	10	704	879	NT+M+IR	4	157,99	183		55,86	79	0,3840	1,7512	0,096416	32-10	80	10	323
32	1411	Thierfelder et al. ( 2012) FCR	2009	Madziwa, Zimbabwe	"17o00' S; 31o26' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	N	1169	Sand	Coarse texture	4,50	?	687	19,9	N	N	4	2750	gramineae	80	10	80	10	2	1432	1524	NT+M-IR	4	552,96	782				0,056532184	0,875613748	0,027041949	32-2	80	10	1064
32	1411	Thierfelder et al. ( 2012) FCR	2010	Madziwa, Zimbabwe	"17o00' S; 31o26' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	N	1169	Sand	Coarse texture	4,50	?	687	19,9	N	N	5	2750	gramineae	80	10	80	10	3	2723	3493	NT+M-IR	4	649,12	918				0,173721749	0,875613748	0,108150944	32-3	80	10	1066
32	1411	Thierfelder et al. ( 2012) FCR	2011	Madziwa, Zimbabwe	"17o00' S; 31o26' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	N	1169	Sand	Coarse texture	4,50	?	687	19,9	N	N	6	2750	gramineae	80	10	80	10	4	1662	1488	NT+M-IR	4	728,32	1030				0,036773237	0,875613748	-0,048028088	32-4	80	10	1068
32	1411	Thierfelder et al. ( 2012) FCR	2012	Madziwa, Zimbabwe	"17o00' S; 31o26' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	N	1169	Sand	Coarse texture	4,50	?	687	19,9	N	N	7	2750	gramineae	80	10	80	10	5	2106	3341	NT+M-IR	4	282,84	400				0,629719112	0,875613748	0,200418109	32-5	80	10	1070
33	143	Thierfelder et al. ( 2013) STR	2006	Malende (Ag. Camp), Zambia	"16o14' S; 27o25' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	Y	1096	Sandy clay loam	Coarse texture	9,00	?	748	21,3	N	N	1	?	legume	109	14,4	109	14,4	1	3171,7	3025,2	NT+M-IR	6	758,58			309,69	437,97	0,1983	1,3134	-0,020538	33-1	109	14,4012	324
33	143	Thierfelder et al. ( 2013) STR	2007	Malende (Ag. Camp), Zambia	"16o14' S; 27o25' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	Y	1096	Sandy clay loam	Coarse texture	9,00	?	748	21,3	Y	N	2	5853	legume	109	14,4	109	14,4	2	4744,3	4571,3	NT+M+IR	6	1142,66			466,49	659,71	0,1976	1,3134	-0,016132	33-2	109	14,4012	325
33	143	Thierfelder et al. ( 2013) STR	2008	Malende (Ag. Camp), Zambia	"16o14' S; 27o25' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	Y	1096	Sandy clay loam	Coarse texture	9,00	?	748	21,3	Y	N	3	?	legume	109	14,4	109	14,4	3	3114,2	3796,4	NT+M+IR	6	471,11			192,33	272	0,6219	1,3134	0,086025	33-3	109	14,4012	326
33	143	Thierfelder et al. ( 2013) STR	2009	Malende (Ag. Camp), Zambia	"16o14' S; 27o25' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	Y	1096	Sandy clay loam	Coarse texture	9,00	?	748	21,3	Y	N	4	3461	legume	109	14,4	109	14,4	4	5415,1	7411,7	NT+M+IR	6	892,74			364,46	515,43	0,5711	1,3134	0,136311	33-4	109	14,4012	327
33	143	Thierfelder et al. ( 2013) STR	2010	Malende (Ag. Camp), Zambia	"16o14' S; 27o25' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	Y	1096	Sandy clay loam	Coarse texture	9,00	?	748	21,3	Y	N	5	2904	legume	109	14,4	109	14,4	5	5087,9	7515,7	NT+M+IR	6	1173,23			478,97	677,37	0,3070	1,3134	0,169431	33-5	109	14,4012	328
33	143	Thierfelder et al. ( 2013) STR	2011	Malende (Ag. Camp), Zambia	"16o14' S; 27o25' E"	Cwa	unimodal	on-farm	maize	plow	no-tillage	Y	1096	Sandy clay loam	Coarse texture	9,00	?	748	21,3	Y	N	6	2768	legume	109	14,4	109	14,4	6	4255,8	8143,9	NT+M+IR	6	1275,72			520,81	736,53	0,2081	1,3134	0,281851	33-6	109	14,4012	329
33	144	Thierfelder et al. ( 2013) STR	2008	Kayowozi, Zambia	"13o42' S; 32o37' E"	Cwa	unimodal	on-farm	maize	ridge 	no-tillage	Y	1070	Loamy sand	Coarse texture	8,60	?	950	22,6	N	N	1	?	legume	58	8,7	58	8,7	7	1355,4	1270,9	NT+M-IR	6	504,64			206,02	291,36	0,0804	1,3134	-0,027956	33-7	58	8,728	330
33	144	Thierfelder et al. ( 2013) STR	2009	Kayowozi, Zambia	"13o42' S; 32o37' E"	Cwa	unimodal	on-farm	maize	ridge 	no-tillage	Y	1070	Loamy sand	Coarse texture	8,60	?	950	22,6	Y	N	2	1363	legume	58	8,7	58	8,7	8	3738,9	6072,8	NT+M+IR	6	1158,93			473,13	669,11	0,1797	1,3134	0,210645	33-8	58	8,728	331
33	144	Thierfelder et al. ( 2013) STR	2010	Kayowozi, Zambia	"13o42' S; 32o37' E"	Cwa	unimodal	on-farm	maize	ridge 	no-tillage	Y	1070	Loamy sand	Coarse texture	8,60	?	950	22,6	Y	N	3	4579	legume	58	8,7	58	8,7	9	3289,1	4255,8	NT+M+IR	6	767,65			313,39	443,2	0,2736	1,3134	0,111904	33-9	58	8,728	332
33	144	Thierfelder et al. ( 2013) STR	2011	Kayowozi, Zambia	"13o42' S; 32o37' E"	Cwa	unimodal	on-farm	maize	ridge 	no-tillage	Y	1070	Loamy sand	Coarse texture	8,60	?	950	22,6	Y	N	4	3409	legume	58	8,7	58	8,7	10	3373,9	6005,4	NT+M+IR	6	834,52			340,69	481,82	0,2958	1,3134	0,250410	33-10	58	8,728	333
33	145	Thierfelder et al. ( 2013) STR	2006	FTC, Monze, Zambia	"16o14' S; 27o26' E"	Cwa	unimodal	on-station	maize	plow	no-tillage	Y	1156	Sandy loam	Coarse texture	6,00	?	748	21,3	N	N	1	?	gramineae	109	14,4	109	14,4	11	3619,7	4895	NT+M-IR	4	458,62			229,31	324,29	0,6392	0,8756	0,131080	33-11	109	14,4012	334
33	145	Thierfelder et al. ( 2013) STR	2007	FTC, Monze, Zambia	"16o14' S; 27o26' E"	Cwa	unimodal	on-station	maize	plow	no-tillage	Y	1156	Sandy loam	Coarse texture	6,00	?	748	21,3	N	N	2	4312	gramineae	109	14,4	109	14,4	12	4877,8	5143	NT+M-IR	4	433,62			216,81	306,62	1,0573	0,8756	0,022993	33-12	109	14,4012	335
33	145	Thierfelder et al. ( 2013) STR	2008	FTC, Monze, Zambia	"16o14' S; 27o26' E"	Cwa	unimodal	on-station	maize	plow	no-tillage	Y	1156	Sandy loam	Coarse texture	6,00	?	748	21,3	N	N	3	5386	gramineae	109	14,4	109	14,4	13	4084	4556	NT+M-IR	4	587,76			293,88	415,61	0,4249	0,8756	0,047498	33-13	109	14,4012	336
33	145	Thierfelder et al. ( 2013) STR	2009	FTC, Monze, Zambia	"16o14' S; 27o26' E"	Cwa	unimodal	on-station	maize	plow	no-tillage	Y	1156	Sandy loam	Coarse texture	6,00	?	748	21,3	N	N	4	5409	gramineae	109	14,4	109	14,4	14	3302,7	3902	NT+M-IR	4	450,04			225,02	318,23	0,4980	0,8756	0,072418	33-14	109	14,4012	337
33	145	Thierfelder et al. ( 2013) STR	2010	FTC, Monze, Zambia	"16o14' S; 27o26' E"	Cwa	unimodal	on-station	maize	plow	no-tillage	Y	1156	Sandy loam	Coarse texture	6,00	?	748	21,3	N	N	5	6577	gramineae	109	14,4	109	14,4	15	3011,3	3857	NT+M-IR	4	471,54			235,77	333,43	0,4022	0,8756	0,107496	33-15	109	14,4012	338
33	145	Thierfelder et al. ( 2013) STR	2011	FTC, Monze, Zambia	"16o14' S; 27o26' E"	Cwa	unimodal	on-station	maize	plow	no-tillage	Y	1156	Sandy loam	Coarse texture	6,00	?	748	21,3	N	N	6	4301	gramineae	109	14,4	109	14,4	16	3066,5	4489	NT+M-IR	4	497,1			248,55	351,5	0,4118	0,8756	0,165507	33-16	109	14,4012	339
34	168	Thierfelder et al. (2013) FCR	2007	Matandika (Machinga), Malawi	"15o10' S; 35o17' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	688	Sandy loam	Coarse texture	?	?	1065	21,2	N	N	1	2500	gramineae	69	9,2	69	9,2	1	1953	4793	NT+M-IR	6	431,11	812		248,9	352	0,4190	1,3134	0,389905	34-1	69	9,1644	340
34	168	Thierfelder et al. (2013) FCR	2008	Matandika (Machinga), Malawi	"15o10' S; 35o17' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	688	Sandy loam	Coarse texture	?	?	1065	21,2	N	N	2	3097	gramineae	69	9,2	69	9,2	2	3997	6524	NT+M-IR	6	703	1278		405,88	574	0,5596	1,3134	0,212780	34-2	69	9,1644	341
34	168	Thierfelder et al. (2013) FCR	2009	Matandika (Machinga), Malawi	"15o10' S; 35o17' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	688	Sandy loam	Coarse texture	?	?	1065	21,2	N	N	3	5713	gramineae	69	9,2	69	9,2	3	1441	2290	NT+M-IR	6	263,32	478		152,03	215	0,5107	1,3134	0,201172	34-3	69	9,1644	342
34	168	Thierfelder et al. (2013) FCR	2010	Matandika (Machinga), Malawi	"15o10' S; 35o17' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	688	Sandy loam	Coarse texture	?	?	1065	21,2	N	N	4	2254	gramineae	69	9,2	69	9,2	4	4866	6751	NT+M-IR	6	318,44	580		183,85	260	3,6584	1,3134	0,142196	34-4	69	9,1644	343
34	168	Thierfelder et al. (2013) FCR	2011	Matandika (Machinga), Malawi	"15o10' S; 35o17' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	688	Sandy loam	Coarse texture	?	?	1065	21,2	N	N	5	5651	gramineae	69	9,2	69	9,2	5	4704	4748	NT+M-IR	6	624,61	1737		360,62	510	0,6814	1,3134	0,004043	34-5	69	9,1644	344
34	168	Thierfelder et al. (2013) FCR	2012	Matandika (Machinga), Malawi	"15o10' S; 35o17' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	688	Sandy loam	Coarse texture	?	?	1065	21,2	N	N	6	4863	gramineae	69	9,2	69	9,2	6	2422	4452	NT+M-IR	6	729,9	1327		421,44	596	0,2023	1,3134	0,264381	34-6	69	9,1644	345
34	169	Thierfelder et al. (2013) FCR	2005	Malula (Balaka), Malawi	"14o58' S; 34o59' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	605	Loamy sand	Coarse texture	?	?	737	21,2	N	N	1	2500	gramineae	69	9,2	69	9,2	7	1986	3098	NT+M-IR	3	1260,23	2857		727,61	1029	0,0210	0,6567	0,193102	34-7	69	9,1644	346
34	169	Thierfelder et al. (2013) FCR	2006	Malula (Balaka), Malawi	"14o58' S; 34o59' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	605	Loamy sand	Coarse texture	?	?	737	21,2	N	N	2	3322	gramineae	69	9,2	69	9,2	8	4181	3303	NT+M-IR	3	1218,62	2295		703,57	995	0,0538	0,6567	-0,102372	34-8	69	9,1644	347
34	169	Thierfelder et al. (2013) FCR	2007	Malula (Balaka), Malawi	"14o58' S; 34o59' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	605	Loamy sand	Coarse texture	?	?	737	21,2	N	N	3	5704	gramineae	69	9,2	69	9,2	9	2454	3410	NT+M-IR	3	658,91	1242		380,42	538	0,1088	0,6567	0,142880	34-9	69	9,1644	348
34	169	Thierfelder et al. (2013) FCR	2008	Malula (Balaka), Malawi	"14o58' S; 34o59' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	605	Loamy sand	Coarse texture	?	?	737	21,2	N	N	4	3231	gramineae	69	9,2	69	9,2	10	3052	5279	NT+M-IR	3	992,05	1805		572,76	810	0,0844	0,6567	0,237967	34-10	69	9,1644	349
34	169	Thierfelder et al. (2013) FCR	2009	Malula (Balaka), Malawi	"14o58' S; 34o59' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	605	Loamy sand	Coarse texture	?	?	737	21,2	N	N	5	6390	gramineae	69	9,2	69	9,2	11	2247	2889	NT+M-IR	3	810,77	1527		468,1	662	0,0570	0,6567	0,109144	34-11	69	9,1644	350
34	169	Thierfelder et al. (2013) FCR	2010	Malula (Balaka), Malawi	"14o58' S; 34o59' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	605	Loamy sand	Coarse texture	?	?	737	21,2	N	N	6	2895	gramineae	69	9,2	69	9,2	12	3928	4856	NT+M-IR	3	1003,07	1888		579,12	819	0,1103	0,6567	0,092107	34-12	69	9,1644	351
34	169	Thierfelder et al. (2013) FCR	2011	Malula (Balaka), Malawi	"14o58' S; 34o59' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	605	Loamy sand	Coarse texture	?	?	737	21,2	N	N	7	4700	gramineae	69	9,2	69	9,2	13	3068	4802	NT+M-IR	3	409,06	745		236,17	334	0,4755	0,6567	0,194567	34-13	69	9,1644	352
34	169	Thierfelder et al. (2013) FCR	2012	Malula (Balaka), Malawi	"14o58' S; 34o59' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	605	Loamy sand	Coarse texture	?	?	737	21,2	N	N	8	5235	gramineae	69	9,2	69	9,2	14	2132	5260	NT+M-IR	3	645,45	1173		372,65	527	0,1116	0,6567	0,392199	34-14	69	9,1644	353
34	170	Thierfelder et al. (2013) FCR	2007	Lemu (Balaka), Malawi	"14o47' S; 35o00' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	720	Sandy loam	Coarse texture	?	?	853	20,7	N	N	1	2500	gramineae	69	9,2	69	9,2	15	3195	5214	NT+M-IR	3	755,66	731		436,28	617	0,1547	0,6567	0,212700	34-15	69	9,1644	354
34	170	Thierfelder et al. (2013) FCR	2008	Lemu (Balaka), Malawi	"14o47' S; 35o00' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	720	Sandy loam	Coarse texture	?	?	853	20,7	N	N	2	5472	gramineae	69	9,2	69	9,2	16	2917	4181	NT+M-IR	3	511,94	963		295,57	418	0,2599	0,6567	0,156344	34-16	69	9,1644	355
34	170	Thierfelder et al. (2013) FCR	2009	Lemu (Balaka), Malawi	"14o47' S; 35o00' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	720	Sandy loam	Coarse texture	?	?	853	20,7	N	N	3	4241	gramineae	69	9,2	69	9,2	17	1935	2518	NT+M-IR	3	300,06	565		173,24	245	0,3112	0,6567	0,114375	34-17	69	9,1644	356
34	170	Thierfelder et al. (2013) FCR	2010	Lemu (Balaka), Malawi	"14o47' S; 35o00' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	720	Sandy loam	Coarse texture	?	?	853	20,7	N	N	4	1865	gramineae	69	9,2	69	9,2	18	2040	4762	NT+M-IR	3	374,76	682		216,37	306	0,2980	0,6567	0,368159	34-18	69	9,1644	357
34	170	Thierfelder et al. (2013) FCR	2011	Lemu (Balaka), Malawi	"14o47' S; 35o00' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	720	Sandy loam	Coarse texture	?	?	853	20,7	N	N	5	5404	gramineae	69	9,2	69	9,2	19	2545	4359	NT+M-IR	3	335,58	611		193,75	274	0,5106	0,6567	0,233699	34-19	69	9,1644	358
34	170	Thierfelder et al. (2013) FCR	2012	Lemu (Balaka), Malawi	"14o47' S; 35o00' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	720	Sandy loam	Coarse texture	?	?	853	20,7	N	N	6	3800	gramineae	69	9,2	69	9,2	20	2544	5004	NT+M-IR	3	547,47	997		316,08	447	0,2042	0,6567	0,293800	34-20	69	9,1644	359
34	171	Thierfelder et al. (2013) FCR	2008	Herbert (Balaka), Malawi	"14o53' S; 35o02' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	635	Sandy loam	Coarse texture	?	?	686	20,7	N	N	1	2500	gramineae	69	9,2	69	9,2	21	2866	4059	NT+M-IR	3	404,72	727		233,66	330,45	0,3983	0,6567	0,151143	34-21	69	9,1644	360
34	171	Thierfelder et al. (2013) FCR	2009	Herbert (Balaka), Malawi	"14o53' S; 35o02' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	635	Sandy loam	Coarse texture	?	?	686	20,7	N	N	2	5431	gramineae	69	9,2	69	9,2	22	3226	4226	NT+M-IR	3	542,86	984		313,42	443,24	0,2656	0,6567	0,117265	34-22	69	9,1644	361
34	171	Thierfelder et al. (2013) FCR	2010	Herbert (Balaka), Malawi	"14o53' S; 35o02' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	635	Sandy loam	Coarse texture	?	?	686	20,7	N	N	3	2942	gramineae	69	9,2	69	9,2	23	2206	3651	NT+M-IR	3	343,15	622		198,12	280,18	0,3604	0,6567	0,218806	34-23	69	9,1644	362
34	171	Thierfelder et al. (2013) FCR	2011	Herbert (Balaka), Malawi	"14o53' S; 35o02' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	635	Sandy loam	Coarse texture	?	?	686	20,7	N	N	4	4604	gramineae	69	9,2	69	9,2	24	1887	2889	NT+M-IR	3	367,97	667		212,45	300,45	0,2194	0,6567	0,184976	34-24	69	9,1644	363
34	171	Thierfelder et al. (2013) FCR	2012	Herbert (Balaka), Malawi	"14o53' S; 35o02' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	635	Sandy loam	Coarse texture	?	?	686	20,7	N	N	5	4494	gramineae	69	9,2	69	9,2	25	1627	2458	NT+M-IR	3	253,22	459		146,2	206,76	0,3417	0,6567	0,179194	34-25	69	9,1644	364
34	172	Thierfelder et al. (2013) FCR	2006	Chipeni (Dowa), Malawi	"13o46' S; 34o03' E"	Cwa	unimodal	on-farm	maize	ridge 	no-tillage	Y	1166	Sandy loam	Coarse texture	?	?	789	17,4	N	N	1	2500	gramineae	69	9,2	69	9,2	26	4098	3932	NT+M-IR	3	525,42	990		303,35	429	0,3471	0,6567	-0,017958	34-26	69	9,1644	365
34	172	Thierfelder et al. (2013) FCR	2007	Chipeni (Dowa), Malawi	"13o46' S; 34o03' E"	Cwa	unimodal	on-farm	maize	ridge 	no-tillage	Y	1166	Sandy loam	Coarse texture	?	?	789	17,4	N	N	2	4216	gramineae	69	9,2	69	9,2	27	7083	6906	NT+M-IR	3	426,21	777		246,07	348	1,6022	0,6567	-0,010991	34-27	69	9,1644	366
34	172	Thierfelder et al. (2013) FCR	2008	Chipeni (Dowa), Malawi	"13o46' S; 34o03' E"	Cwa	unimodal	on-farm	maize	ridge 	no-tillage	Y	1166	Sandy loam	Coarse texture	?	?	789	17,4	N	N	3	3734	gramineae	69	9,2	69	9,2	28	6076	6161	NT+M-IR	3	536,43	977		309,71	438	0,7742	0,6567	0,006033	34-28	69	9,1644	367
34	172	Thierfelder et al. (2013) FCR	2009	Chipeni (Dowa), Malawi	"13o46' S; 34o03' E"	Cwa	unimodal	on-farm	maize	ridge 	no-tillage	Y	1166	Sandy loam	Coarse texture	?	?	789	17,4	N	N	4	3693	gramineae	69	9,2	69	9,2	29	4670	4522	NT+M-IR	3	285,37	518		164,76	233	1,5426	0,6567	-0,013986	34-29	69	9,1644	368
34	172	Thierfelder et al. (2013) FCR	2010	Chipeni (Dowa), Malawi	"13o46' S; 34o03' E"	Cwa	unimodal	on-farm	maize	ridge 	no-tillage	Y	1166	Sandy loam	Coarse texture	?	?	789	17,4	N	N	5	3193	gramineae	69	9,2	69	9,2	30	3699	4036	NT+M-IR	3	286,59	522		165,46	234	1,0778	0,6567	0,037867	34-30	69	9,1644	369
34	172	Thierfelder et al. (2013) FCR	2011	Chipeni (Dowa), Malawi	"13o46' S; 34o03' E"	Cwa	unimodal	on-farm	maize	ridge 	no-tillage	Y	1166	Sandy loam	Coarse texture	?	?	789	17,4	N	N	6	2885	gramineae	69	9,2	69	9,2	31	4109	5099	NT+M-IR	3	431,11	784		248,9	352	0,6556	0,6567	0,093749	34-31	69	9,1644	370
34	172	Thierfelder et al. (2013) FCR	2012	Chipeni (Dowa), Malawi	"13o46' S; 34o03' E"	Cwa	unimodal	on-farm	maize	ridge 	no-tillage	Y	1166	Sandy loam	Coarse texture	?	?	789	17,4	N	N	7	4278	gramineae	69	9,2	69	9,2	32	2634	3882	NT+M-IR	3	247,41	449		142,84	202	0,9239	0,6567	0,168440	34-32	69	9,1644	371
34	173	Thierfelder et al. (2013) FCR	2009	Chinguluwe (Salima), Malawi	"13o41' S; 34o14' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	657	Sandy clay loam	Coarse texture	?	?	831	19,0	N	N	1	2500	gramineae	69	9,2	69	9,2	33	6112	7366	NT+M-IR	3	701,78	1276		405,17	573	0,5347	0,6567	0,081048	34-33	69	9,1644	372
34	173	Thierfelder et al. (2013) FCR	2010	Chinguluwe (Salima), Malawi	"13o41' S; 34o14' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	657	Sandy clay loam	Coarse texture	?	?	831	19,0	N	N	2	7720	gramineae	69	9,2	69	9,2	34	3810	5814	NT+M-IR	3	431,11	784		248,9	352	0,6504	0,6567	0,183550	34-34	69	9,1644	373
34	173	Thierfelder et al. (2013) FCR	2011	Chinguluwe (Salima), Malawi	"13o41' S; 34o14' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	657	Sandy clay loam	Coarse texture	?	?	831	19,0	N	N	3	4663	gramineae	69	9,2	69	9,2	35	4772	5849	NT+M-IR	3	402,94	733		232,64	329	1,0024	0,6567	0,088381	34-35	69	9,1644	374
34	173	Thierfelder et al. (2013) FCR	2012	Chinguluwe (Salima), Malawi	"13o41' S; 34o14' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	657	Sandy clay loam	Coarse texture	?	?	831	19,0	N	N	4	3479	gramineae	69	9,2	69	9,2	36	1592	2921	NT+M-IR	3	260,86	475		150,61	213	0,3418	0,6567	0,263588	34-36	69	9,1644	375
34	176	Thierfelder et al. (2013) FCR	2008	Linga (Nkhotakota), Malawi	"12o48' S; 34o12' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	491	Sandy clay loam	Coarse texture	?	?	1100	23,2	N	N	1	2500	gramineae	69	9,2	69	9,2	37	2218	2432	NT+M-IR	3	135,95	257		78,49	111	1,7297	0,6567	0,040002	34-37	69	9,1644	390
34	176	Thierfelder et al. (2013) FCR	2009	Linga (Nkhotakota), Malawi	"12o48' S; 34o12' E"	Aw	unimodal	on-farm	maize	ridge 	no-tillage	Y	491	Sandy clay loam	Coarse texture	?	?	1100	23,2	N	N	2	2795	gramineae	69	9,2	69	9,2	38	5103	5538	NT+M-IR	3	770,36	1402		444,77	629	0,2825	0,6567	0,035527	34-38	69	9,1644	391
